request_id,segment,boat_type,length_m,beam_m,draft_m,power_kw,booking_day,arrival_day,departure_day,nights,lead_days
3773,sail,sailboat,10.29,3.24,1.85,0.0,107,116,119,3,9
3801,motor,motorboat,13.3,3.84,1.27,6.3,107,117,128,11,10
3802,motor,motorboat,13.17,3.69,1.3,6.2,107,117,119,2,10
3819,motor,motorboat,14.4,4.17,1.53,3.4,107,117,124,7,10
3827,sail,sailboat,12.0,3.63,2.0,5.2,107,118,119,1,11
3850,motor,motorboat,17.57,5.23,1.56,8.5,107,118,145,27,11
3854,motor,motorboat,14.18,4.28,1.35,4.0,107,119,124,5,12
3890,motor,motorboat,11.63,3.34,1.06,4.4,107,120,125,5,13
3924,super,yacht,26.49,7.24,3.2,0.0,107,120,123,3,13
3943,sail,sailboat,14.46,4.7,2.4,4.5,107,121,123,2,14
4000,sail,sailboat,11.73,3.58,1.93,5.8,107,122,127,5,15
4495,motor,motorboat,15.0,4.62,1.56,3.5,107,131,143,12,24
4625,sail,sailboat,11.09,3.66,1.76,0.0,107,134,136,2,27
4664,sail,sailboat,11.65,3.53,2.12,3.9,107,135,137,2,28
4876,small,motorboat,6.47,2.18,0.71,2.1,107,139,162,23,32
4975,sail,sailboat,13.8,4.51,2.14,4.7,107,141,145,4,34
4984,small,motorboat,6.47,2.32,0.59,2.5,107,142,143,1,35
5021,motor,motorboat,14.73,4.3,1.56,6.2,107,142,153,11,35
5247,motor,motorboat,10.0,2.99,0.87,0.0,107,147,152,5,40
5384,sail,sailboat,13.41,4.16,2.12,5.6,107,150,151,1,43
5602,motor,motorboat,10.0,2.93,0.95,6.7,107,155,159,4,48
5633,super,yacht,26.52,7.34,2.98,38.6,107,156,170,14,49
5754,super,yacht,25.64,6.57,3.43,19.9,107,159,172,13,52
5820,super,yacht,21.03,5.54,2.65,39.9,107,161,163,2,54
6017,motor,motorboat,11.62,3.58,1.19,5.4,107,166,167,1,59
3290,sail,sailboat,13.2,4.27,2.34,6.5,108,108,112,4,0
3296,small,motorboat,8.86,2.89,0.94,0.0,108,108,109,1,0
3299,sail,sailboat,13.37,4.38,2.07,6.6,108,108,114,6,0
3315,sail,sailboat,13.63,4.31,2.22,3.7,108,108,116,8,0
3317,motor,motorboat,13.34,3.96,1.23,4.9,108,108,113,5,0
3333,motor,motorboat,10.0,2.91,1.0,6.8,108,108,110,2,0
3339,small,motorboat,7.18,2.44,0.68,0.0,108,108,112,4,0
3344,motor,motorboat,14.0,4.04,1.46,5.3,108,108,109,1,0
3346,sail,sailboat,12.06,3.87,2.16,4.8,108,108,110,2,0
3349,motor,motorboat,15.22,4.48,1.6,6.6,108,108,114,6,0
3393,motor,motorboat,16.6,5.03,1.65,12.5,108,109,119,10,1
3426,small,motorboat,6.76,2.4,0.66,0.0,108,109,116,7,1
3446,motor,motorboat,12.62,3.78,1.1,3.6,108,110,112,2,2
3459,sail,sailboat,11.81,3.91,1.96,0.0,108,110,116,6,2
3464,sail,sailboat,13.81,4.59,2.27,6.5,108,111,141,30,3
3470,sail,sailboat,10.81,3.52,1.95,3.6,108,111,115,4,3
3476,sail,sailboat,11.81,3.72,1.88,3.8,108,111,116,5,3
3539,motor,motorboat,15.83,4.68,1.64,9.0,108,112,115,3,4
3594,motor,motorboat,20.49,6.16,1.86,28.9,108,113,115,2,5
3623,motor,motorboat,10.0,3.08,1.04,6.1,108,114,123,9,6
3707,motor,motorboat,12.36,3.82,1.08,4.6,108,115,117,2,7
3721,sail,sailboat,16.83,5.38,3.1,7.6,108,115,117,2,7
3726,sail,sailboat,16.51,5.29,2.59,8.1,108,115,120,5,7
3746,sail,sailboat,11.24,3.5,2.06,3.3,108,116,119,3,8
3786,small,motorboat,6.21,2.01,0.6,0.0,108,116,122,6,8
3842,sail,sailboat,14.62,4.46,2.27,5.4,108,118,131,13,10
3894,sail,sailboat,11.64,3.78,1.79,5.6,108,120,123,3,12
3939,motor,motorboat,18.94,5.6,1.91,0.0,108,121,123,2,13
3951,sail,sailboat,12.5,3.94,2.05,0.0,108,121,122,1,13
3957,small,motorboat,7.53,2.61,0.8,0.0,108,121,123,2,13
3968,motor,motorboat,15.12,4.58,1.45,10.7,108,122,129,7,14
3975,sail,sailboat,15.93,5.24,2.66,8.3,108,122,123,1,14
3980,sail,sailboat,10.42,3.36,1.82,6.7,108,122,124,2,14
3984,motor,motorboat,11.26,3.27,1.06,4.3,108,122,129,7,14
4006,small,motorboat,7.07,2.47,0.69,2.1,108,122,125,3,14
4139,sail,sailboat,13.87,4.19,2.1,6.1,108,125,126,1,17
4209,motor,motorboat,10.0,2.88,0.94,4.4,108,126,128,2,18
4245,sail,sailboat,13.23,4.23,2.07,0.0,108,127,129,2,19
4724,motor,motorboat,16.56,4.89,1.63,0.0,108,136,138,2,28
4734,sail,sailboat,9.64,3.15,1.43,3.4,108,136,137,1,28
5047,super,yacht,24.17,6.4,2.97,35.9,108,143,147,4,35
5238,super,yacht,23.18,6.55,2.88,33.3,108,146,151,5,38
5425,motor,motorboat,20.24,5.92,1.84,21.6,108,150,151,1,42
5623,motor,motorboat,13.78,4.11,1.28,5.9,108,155,157,2,47
6821,super,yacht,23.81,6.07,2.84,23.3,108,196,198,2,88
3370,sail,sailboat,16.44,5.01,2.84,0.0,109,109,116,7,0
3372,motor,motorboat,13.67,3.8,1.45,0.0,109,109,111,2,0
3385,sail,sailboat,14.43,4.41,2.54,4.9,109,109,115,6,0
3398,small,motorboat,8.52,2.96,0.84,3.0,109,109,139,30,0
3406,motor,motorboat,18.43,5.37,1.61,9.9,109,109,111,2,0
3408,sail,sailboat,11.04,3.73,1.9,3.9,109,109,118,9,0
3430,motor,motorboat,14.46,4.21,1.36,0.0,109,109,112,3,0
3441,sail,sailboat,14.95,4.55,2.53,6.1,109,110,113,3,1
3445,sail,sailboat,15.28,5.07,2.48,10.4,109,110,111,1,1
3481,motor,motorboat,10.0,3.12,1.03,6.8,109,111,118,7,2
3486,sail,sailboat,14.92,4.66,2.4,3.6,109,111,137,26,2
3498,sail,sailboat,11.12,3.56,1.72,3.1,109,111,113,2,2
3514,sail,sailboat,12.02,3.83,2.05,4.3,109,112,115,3,3
3532,motor,motorboat,19.21,5.9,1.74,11.5,109,112,137,25,3
3535,sail,sailboat,9.5,3.19,1.71,2.2,109,112,114,2,3
3543,motor,motorboat,16.36,5.08,1.56,10.9,109,112,114,2,3
3572,small,motorboat,6.8,2.43,0.71,0.0,109,113,135,22,4
3679,sail,sailboat,13.26,4.43,2.35,6.1,109,115,129,14,6
3687,small,motorboat,8.3,2.95,0.77,0.0,109,115,122,7,6
3708,small,motorboat,7.4,2.51,0.78,3.3,109,115,123,8,6
3716,sail,sailboat,11.65,3.9,2.11,3.9,109,115,119,4,6
3751,sail,sailboat,11.96,3.91,2.11,3.1,109,116,120,4,7
3821,small,motorboat,6.01,2.01,0.65,0.0,109,118,128,10,9
3844,small,motorboat,8.47,2.9,0.79,2.4,109,118,121,3,9
3845,sail,sailboat,17.0,5.63,3.05,11.1,109,118,125,7,9
3867,sail,sailboat,9.5,3.13,1.74,2.1,109,119,130,11,10
3873,motor,motorboat,11.85,3.47,1.03,3.8,109,119,125,6,10
3881,motor,motorboat,13.46,4.11,1.31,3.7,109,119,126,7,10
3912,motor,motorboat,18.99,5.49,1.92,12.3,109,120,121,1,11
3966,motor,motorboat,12.74,3.81,1.2,5.3,109,121,126,5,12
3985,motor,motorboat,11.86,3.67,1.12,4.6,109,122,123,1,13
4023,motor,motorboat,20.02,6.16,2.05,27.7,109,122,123,1,13
4031,sail,sailboat,12.15,3.74,1.93,3.9,109,123,125,2,14
4053,motor,motorboat,14.43,4.41,1.24,5.0,109,123,132,9,14
4659,motor,motorboat,15.52,4.38,1.45,12.9,109,135,148,13,26
5080,sail,sailboat,9.5,3.17,1.74,3.0,109,143,154,11,34
5500,motor,motorboat,10.0,3.09,0.91,3.0,109,152,155,3,43
6423,super,yacht,21.64,5.92,2.37,19.4,109,178,179,1,69
6560,sail,sailboat,13.25,4.4,2.26,3.4,109,181,182,1,72
7044,super,yacht,26.03,6.76,2.89,28.5,109,210,212,2,101
3434,motor,motorboat,17.0,5.17,1.63,9.1,110,110,112,2,0
3436,motor,motorboat,13.23,4.02,1.21,4.8,110,110,114,4,0
3443,sail,sailboat,11.41,3.61,2.05,3.8,110,110,111,1,0
3449,motor,motorboat,17.18,5.21,1.68,9.7,110,110,112,2,0
3454,motor,motorboat,12.01,3.52,1.21,0.0,110,110,112,2,0
3474,motor,motorboat,14.2,4.32,1.44,3.1,110,111,114,3,1
3475,sail,sailboat,13.53,4.4,2.16,3.4,110,111,115,4,1
3483,small,motorboat,6.46,2.26,0.69,0.0,110,111,114,3,1
3489,sail,sailboat,12.35,3.79,2.04,5.4,110,111,120,9,1
3494,small,motorboat,6.22,2.22,0.59,0.0,110,111,112,1,1
3496,sail,sailboat,11.9,3.97,2.19,0.0,110,111,117,6,1
3499,motor,motorboat,19.06,5.83,1.94,13.4,110,111,117,6,1
3522,sail,sailboat,9.5,3.15,1.53,0.0,110,112,122,10,2
3540,sail,sailboat,9.5,2.99,1.47,3.5,110,112,113,1,2
3554,motor,motorboat,13.65,4.17,1.42,5.5,110,112,115,3,2
3653,sail,sailboat,9.5,3.01,1.46,2.2,110,114,128,14,4
3710,sail,sailboat,11.86,3.86,1.83,3.3,110,115,121,6,5
3717,motor,motorboat,10.0,2.9,0.97,6.6,110,115,119,4,5
3723,sail,sailboat,16.59,5.02,2.58,6.3,110,115,117,2,5
3753,motor,motorboat,17.64,5.08,1.6,0.0,110,116,119,3,6
3759,motor,motorboat,11.52,3.39,1.2,4.6,110,116,123,7,6
3767,motor,motorboat,14.53,4.24,1.39,6.8,110,116,119,3,6
3793,sail,sailboat,14.12,4.26,2.14,4.6,110,117,120,3,7
3806,sail,sailboat,10.96,3.63,1.92,6.6,110,117,120,3,7
3816,sail,sailboat,12.88,4.08,2.28,6.1,110,117,122,5,7
3861,sail,sailboat,15.7,4.89,2.51,11.0,110,119,122,3,9
3899,motor,motorboat,10.0,2.81,0.93,3.1,110,120,125,5,10
3928,motor,motorboat,15.78,4.57,1.56,0.0,110,121,123,2,11
3941,sail,sailboat,11.6,3.91,1.78,0.0,110,121,125,4,11
3994,sail,sailboat,12.43,3.94,1.93,5.9,110,122,125,3,12
4016,motor,motorboat,16.47,5.1,1.44,10.9,110,122,123,1,12
4039,small,motorboat,6.19,2.03,0.6,2.2,110,123,126,3,13
4087,motor,motorboat,12.0,3.75,1.2,4.8,110,123,127,4,13
4468,small,motorboat,8.37,3.01,0.85,0.0,110,131,137,6,21
4525,super,yacht,27.38,7.26,3.38,32.4,110,132,142,10,22
4564,motor,motorboat,17.31,5.38,1.53,11.1,110,133,134,1,23
4686,sail,sailboat,12.98,3.91,2.07,5.7,110,135,138,3,25
4896,motor,motorboat,15.01,4.45,1.58,9.7,110,139,141,2,29
5312,super,yacht,22.32,6.05,2.88,15.1,110,148,151,3,38
5344,sail,sailboat,12.06,3.64,1.89,4.0,110,149,155,6,39
5379,super,yacht,27.09,7.7,3.21,30.3,110,150,154,4,40
5445,sail,sailboat,9.58,3.04,1.53,2.1,110,151,153,2,41
5676,small,motorboat,7.28,2.44,0.71,0.0,110,157,158,1,47
5753,motor,motorboat,17.6,4.89,1.83,9.9,110,159,160,1,49
6100,sail,sailboat,9.5,2.92,1.64,0.0,110,169,171,2,59
3463,sail,sailboat,13.86,4.62,2.19,0.0,111,111,113,2,0
3465,sail,sailboat,12.66,4.29,1.95,3.1,111,111,113,2,0
3505,sail,sailboat,13.05,4.3,2.24,0.0,111,111,120,9,0
3509,motor,motorboat,17.86,5.49,1.74,0.0,111,112,119,7,1
3511,motor,motorboat,14.05,4.26,1.28,5.4,111,112,122,10,1
3515,motor,motorboat,19.36,5.76,1.7,0.0,111,112,114,2,1
3527,motor,motorboat,15.59,4.62,1.34,6.2,111,112,114,2,1
3530,sail,sailboat,9.5,2.96,1.59,2.1,111,112,118,6,1
3577,motor,motorboat,17.35,5.18,1.73,11.4,111,113,116,3,2
3579,small,motorboat,9.11,3.25,0.9,3.5,111,113,119,6,2
3595,sail,sailboat,16.12,5.38,2.86,11.7,111,113,114,1,2
3625,motor,motorboat,18.76,5.83,1.62,12.5,111,114,122,8,3
3647,motor,motorboat,12.17,3.6,1.26,6.9,111,114,116,2,3
3655,sail,sailboat,12.47,4.07,2.08,5.5,111,114,118,4,3
3662,sail,sailboat,11.35,3.55,1.77,0.0,111,115,122,7,4
3675,small,motorboat,8.26,2.87,0.78,0.0,111,115,131,16,4
3695,sail,sailboat,12.57,4.0,1.9,0.0,111,115,131,16,4
3800,super,yacht,27.95,7.54,3.52,0.0,111,117,142,25,6
3812,super,yacht,24.85,6.4,3.21,30.0,111,117,124,7,6
3886,sail,sailboat,13.03,3.99,2.4,6.6,111,119,121,2,8
3914,sail,sailboat,16.93,5.38,2.61,7.1,111,120,127,7,9
3945,sail,sailboat,13.5,4.23,2.49,0.0,111,121,128,7,10
3950,motor,motorboat,11.45,3.58,1.19,0.0,111,121,126,5,10
3963,sail,sailboat,12.41,3.87,2.1,3.4,111,121,123,2,10
3976,motor,motorboat,14.86,4.41,1.41,5.7,111,122,133,11,11
4068,super,yacht,24.01,6.71,3.09,17.9,111,123,126,3,12
4085,super,yacht,27.38,7.82,3.27,15.3,111,123,126,3,12
4102,motor,motorboat,10.67,2.99,1.0,3.7,111,124,128,4,13
4111,sail,sailboat,9.97,3.2,1.49,0.0,111,124,140,16,13
4116,motor,motorboat,14.11,4.0,1.33,5.4,111,124,126,2,13
4145,super,yacht,23.0,6.23,2.88,31.0,111,125,131,6,14
4336,super,yacht,22.53,5.95,2.67,34.7,111,129,132,3,18
4784,motor,motorboat,13.58,3.81,1.32,0.0,111,137,138,1,26
4881,sail,sailboat,9.71,2.95,1.62,3.1,111,139,146,7,28
5266,motor,motorboat,19.2,5.51,1.81,12.7,111,147,148,1,36
5637,sail,sailboat,12.5,4.07,2.11,4.6,111,156,158,2,45
5873,super,yacht,26.8,7.22,3.47,34.8,111,162,163,1,51
5987,super,yacht,24.53,7.02,3.05,32.5,111,165,173,8,54
6158,sail,sailboat,15.9,5.31,2.88,13.6,111,171,172,1,60
6382,sail,sailboat,9.5,3.03,1.57,3.1,111,177,183,6,66
3512,motor,motorboat,10.0,2.95,1.01,3.8,112,112,126,14,0
3516,motor,motorboat,17.69,5.45,1.59,12.9,112,112,116,4,0
3536,motor,motorboat,11.3,3.17,1.15,4.1,112,112,114,2,0
3549,motor,motorboat,10.0,2.93,0.94,0.0,112,112,115,3,0
3556,sail,sailboat,9.75,2.97,1.78,3.1,112,112,116,4,0
3575,small,motorboat,7.44,2.67,0.78,2.4,112,113,114,1,1
3584,motor,motorboat,18.55,5.61,1.67,8.7,112,113,114,1,1
3587,sail,sailboat,12.94,4.05,1.96,5.4,112,113,124,11,1
3592,sail,sailboat,13.63,4.13,2.36,4.5,112,113,115,2,1
3603,small,motorboat,6.44,2.3,0.67,0.0,112,113,119,6,1
3624,sail,sailboat,11.46,3.66,2.01,5.0,112,114,120,6,2
3631,super,yacht,22.95,6.37,2.88,28.8,112,114,115,1,2
3634,sail,sailboat,11.99,3.8,1.97,0.0,112,114,122,8,2
3640,small,motorboat,7.45,2.57,0.7,0.0,112,114,118,4,2
3646,super,yacht,26.2,6.83,2.98,28.1,112,114,117,3,2
3649,motor,motorboat,16.2,4.82,1.67,6.3,112,114,116,2,2
3654,sail,sailboat,12.01,3.84,1.81,6.6,112,114,117,3,2
3689,sail,sailboat,17.0,5.27,2.95,12.1,112,115,124,9,3
3772,super,yacht,24.0,6.37,2.87,18.6,112,116,131,15,4
3840,sail,sailboat,9.5,3.1,1.72,0.0,112,118,126,8,6
3879,motor,motorboat,16.5,5.02,1.48,11.5,112,119,125,6,7
3882,sail,sailboat,13.61,4.58,2.44,5.3,112,119,123,4,7
3888,small,motorboat,9.33,3.29,0.98,0.0,112,120,123,3,8
3906,motor,motorboat,11.3,3.5,1.0,5.0,112,120,122,2,8
3983,motor,motorboat,18.42,5.49,1.83,6.9,112,122,127,5,10
3997,motor,motorboat,10.5,3.25,1.09,0.0,112,122,123,1,10
4011,sail,sailboat,9.5,3.13,1.71,0.0,112,122,125,3,10
4070,sail,sailboat,13.43,4.53,2.08,3.6,112,123,126,3,11
4094,super,yacht,26.66,6.92,3.11,27.9,112,124,125,1,12
4097,small,motorboat,6.86,2.44,0.64,0.0,112,124,127,3,12
4128,sail,sailboat,15.68,4.89,2.38,6.2,112,124,127,3,12
4129,sail,sailboat,11.95,3.64,1.96,0.0,112,125,132,7,13
4186,motor,motorboat,10.0,2.82,0.9,6.4,112,126,132,6,14
4206,small,motorboat,6.84,2.45,0.65,0.0,112,126,131,5,14
4220,small,motorboat,7.73,2.6,0.72,0.0,112,126,129,3,14
4240,motor,motorboat,14.64,4.15,1.52,4.8,112,127,130,3,15
4306,motor,motorboat,17.01,5.19,1.72,13.7,112,128,130,2,16
4397,sail,sailboat,14.86,4.54,2.65,6.1,112,130,133,3,18
4764,motor,motorboat,19.83,6.13,2.01,10.8,112,137,146,9,25
4949,motor,motorboat,16.42,4.66,1.69,9.6,112,141,153,12,29
6144,sail,sailboat,11.37,3.85,1.72,6.0,112,171,183,12,59
3566,sail,sailboat,14.29,4.64,2.5,0.0,113,113,114,1,0
3567,motor,motorboat,15.39,4.63,1.33,0.0,113,113,118,5,0
3571,motor,motorboat,12.77,3.89,1.12,5.3,113,113,115,2,0
3590,small,motorboat,6.06,1.99,0.57,2.3,113,113,116,3,0
3596,small,motorboat,7.28,2.53,0.67,2.6,113,113,114,1,0
3597,motor,motorboat,12.98,3.9,1.21,6.5,113,113,142,29,0
3605,motor,motorboat,16.25,4.77,1.48,12.1,113,114,118,4,1
3606,small,motorboat,9.0,3.08,0.96,0.0,113,114,119,5,1
3609,small,motorboat,6.26,2.12,0.66,2.1,113,114,120,6,1
3628,motor,motorboat,17.94,5.08,1.77,13.4,113,114,117,3,1
3632,sail,sailboat,12.0,3.98,1.79,3.5,113,114,118,4,1
3638,small,motorboat,9.14,2.99,0.84,0.0,113,114,117,3,1
3643,motor,motorboat,13.05,3.84,1.28,6.4,113,114,116,2,1
3644,motor,motorboat,14.82,4.26,1.47,5.9,113,114,118,4,1
3664,sail,sailboat,13.22,4.24,2.2,5.0,113,115,141,26,2
3668,sail,sailboat,12.88,4.03,2.04,5.2,113,115,117,2,2
3677,super,yacht,27.71,7.67,3.1,28.6,113,115,122,7,2
3680,sail,sailboat,14.58,4.58,2.35,5.8,113,115,116,1,2
3691,sail,sailboat,12.96,3.91,2.38,4.5,113,115,118,3,2
3697,sail,sailboat,14.36,4.87,2.53,5.3,113,115,125,10,2
3698,motor,motorboat,13.51,3.92,1.41,6.3,113,115,116,1,2
3709,sail,sailboat,11.96,3.71,1.93,6.9,113,115,116,1,2
3730,sail,sailboat,13.84,4.47,2.31,4.9,113,115,116,1,2
3758,sail,sailboat,13.74,4.17,2.39,5.8,113,116,119,3,3
3834,motor,motorboat,17.15,5.26,1.59,0.0,113,118,120,2,5
3859,sail,sailboat,15.79,4.82,2.76,10.2,113,119,121,2,6
3870,super,yacht,27.03,7.01,3.27,26.1,113,119,121,2,6
3895,sail,sailboat,12.44,4.01,1.97,6.0,113,120,121,1,7
3911,super,yacht,28.68,8.06,3.21,32.2,113,120,122,2,7
3923,sail,sailboat,9.82,3.33,1.64,0.0,113,120,123,3,7
3933,motor,motorboat,16.65,4.82,1.62,13.8,113,121,122,1,8
3949,motor,motorboat,15.02,4.46,1.58,10.1,113,121,137,16,8
4004,sail,sailboat,11.7,3.8,2.09,4.0,113,122,129,7,9
4008,sail,sailboat,11.2,3.53,1.85,0.0,113,122,125,3,9
4020,small,motorboat,8.58,2.98,0.9,0.0,113,122,123,1,9
4035,super,yacht,21.04,5.67,2.47,24.6,113,123,127,4,10
4065,sail,sailboat,12.57,3.89,2.21,3.8,113,123,124,1,10
4080,sail,sailboat,12.86,4.2,2.18,5.5,113,123,126,3,10
4101,sail,sailboat,9.5,2.97,1.43,2.2,113,124,127,3,11
4135,sail,sailboat,15.42,4.81,2.69,10.8,113,125,130,5,12
4136,sail,sailboat,15.56,5.13,2.48,0.0,113,125,151,26,12
4140,small,motorboat,7.14,2.32,0.67,3.0,113,125,129,4,12
4170,sail,sailboat,12.16,4.09,1.83,4.3,113,125,128,3,12
4174,motor,motorboat,10.0,2.89,1.05,3.3,113,125,155,30,12
4188,motor,motorboat,16.97,5.1,1.51,7.5,113,126,128,2,13
4200,motor,motorboat,15.27,4.47,1.39,13.7,113,126,132,6,13
4237,sail,sailboat,13.88,4.29,2.49,6.1,113,127,130,3,14
4280,small,motorboat,8.49,2.88,0.94,2.4,113,128,130,2,15
4342,super,yacht,25.05,7.08,3.12,16.6,113,129,136,7,16
4676,motor,motorboat,14.68,4.49,1.37,3.2,113,135,149,14,22
4805,super,yacht,25.06,6.55,3.17,16.5,113,137,148,11,24
4857,super,yacht,22.0,5.65,2.8,34.4,113,138,139,1,25
4942,super,yacht,22.75,6.27,2.47,37.3,113,140,143,3,27
5055,sail,sailboat,12.5,4.01,2.02,3.2,113,143,145,2,30
5084,sail,sailboat,16.6,5.03,2.95,0.0,113,143,146,3,30
5147,super,yacht,26.05,6.81,3.28,29.2,113,144,150,6,31
5394,super,yacht,26.68,7.17,2.91,26.6,113,150,153,3,37
5747,motor,motorboat,12.09,3.43,1.05,6.7,113,158,165,7,45
5748,motor,motorboat,11.16,3.21,1.02,0.0,113,158,164,6,45
5839,motor,motorboat,12.2,3.72,1.06,4.8,113,161,162,1,48
6193,small,motorboat,9.28,3.07,0.84,0.0,113,171,172,1,58
6205,super,yacht,24.59,7.03,3.04,14.0,113,172,174,2,59
6465,motor,motorboat,13.47,3.98,1.18,5.7,113,179,181,2,66
3613,sail,sailboat,15.15,4.58,2.34,6.9,114,114,116,2,0
3615,motor,motorboat,22.0,6.32,2.22,32.3,114,114,115,1,0
3627,sail,sailboat,10.94,3.51,1.99,4.5,114,114,117,3,0
3665,small,motorboat,8.63,3.07,0.85,3.5,114,115,118,3,1
3670,sail,sailboat,14.13,4.42,2.48,4.2,114,115,118,3,1
3685,small,motorboat,7.3,2.54,0.73,2.3,114,115,117,2,1
3688,motor,motorboat,12.69,3.52,1.24,6.2,114,115,116,1,1
3696,sail,sailboat,12.09,4.07,1.93,0.0,114,115,118,3,1
3715,sail,sailboat,13.43,4.15,2.0,4.1,114,115,120,5,1
3754,small,motorboat,6.82,2.18,0.68,0.0,114,116,119,3,2
3777,motor,motorboat,15.39,4.75,1.4,12.8,114,116,123,7,2
3782,sail,sailboat,14.97,4.51,2.3,7.0,114,116,122,6,2
3805,motor,motorboat,13.72,4.23,1.17,5.6,114,117,118,1,3
3826,motor,motorboat,18.66,5.81,1.75,10.8,114,118,124,6,4
3849,motor,motorboat,14.65,4.25,1.53,5.0,114,118,125,7,4
3851,super,yacht,28.35,8.05,3.66,33.6,114,118,123,5,4
3919,sail,sailboat,11.98,3.86,1.82,0.0,114,120,123,3,6
3956,sail,sailboat,13.76,4.66,2.31,0.0,114,121,132,11,7
4021,sail,sailboat,10.96,3.64,1.66,4.0,114,122,129,7,8
4043,sail,sailboat,10.66,3.56,1.88,3.6,114,123,125,2,9
4134,motor,motorboat,15.35,4.69,1.34,10.4,114,125,126,1,11
4137,motor,motorboat,12.53,3.5,1.18,6.8,114,125,128,3,11
4143,sail,sailboat,13.8,4.48,2.13,0.0,114,125,131,6,11
4195,sail,sailboat,13.63,4.61,2.36,4.1,114,126,133,7,12
4227,motor,motorboat,15.09,4.69,1.49,7.8,114,126,127,1,12
4276,sail,sailboat,12.69,3.99,2.06,4.3,114,128,132,4,14
4461,motor,motorboat,14.01,4.06,1.25,3.7,114,131,136,5,17
4726,small,motorboat,7.9,2.56,0.81,0.0,114,136,140,4,22
4884,super,yacht,28.4,7.23,3.47,20.7,114,139,142,3,25
4983,sail,sailboat,17.0,5.37,3.01,11.4,114,142,145,3,28
4989,sail,sailboat,11.0,3.45,1.72,3.5,114,142,147,5,28
5143,sail,sailboat,10.84,3.43,1.84,6.2,114,144,148,4,30
5589,super,yacht,26.56,7.56,3.4,13.5,114,154,158,4,40
6010,small,motorboat,8.77,3.07,0.93,3.4,114,166,168,2,52
3660,sail,sailboat,10.52,3.4,1.8,6.0,115,115,118,3,0
3666,motor,motorboat,18.29,5.57,1.65,13.0,115,115,121,6,0
3683,motor,motorboat,10.8,3.35,1.08,4.6,115,115,117,2,0
3693,sail,sailboat,12.17,4.0,2.19,0.0,115,115,119,4,0
3699,motor,motorboat,19.72,5.52,2.08,7.2,115,115,117,2,0
3729,sail,sailboat,10.87,3.53,1.65,4.2,115,115,117,2,0
3732,sail,sailboat,9.5,2.95,1.54,3.4,115,115,119,4,0
3745,sail,sailboat,15.27,4.87,2.58,9.3,115,116,122,6,1
3747,sail,sailboat,14.21,4.28,2.47,6.4,115,116,119,3,1
3752,sail,sailboat,15.78,5.34,2.68,10.6,115,116,117,1,1
3791,motor,motorboat,16.31,4.62,1.46,0.0,115,117,120,3,2
3792,sail,sailboat,12.74,4.06,2.05,4.5,115,117,124,7,2
3797,sail,sailboat,12.6,3.89,2.18,4.1,115,117,147,30,2
3811,sail,sailboat,13.62,4.56,2.07,6.7,115,117,120,3,2
3813,sail,sailboat,11.67,3.85,1.74,5.2,115,117,122,5,2
3818,motor,motorboat,14.17,4.18,1.25,6.8,115,117,126,9,2
3885,sail,sailboat,13.63,4.22,2.47,5.6,115,119,124,5,4
3896,sail,sailboat,12.46,4.08,1.89,4.4,115,120,122,2,5
3902,motor,motorboat,13.87,3.99,1.37,3.7,115,120,121,1,5
3913,super,yacht,21.41,5.88,2.85,30.9,115,120,128,8,5
3938,sail,sailboat,12.11,4.02,2.07,0.0,115,121,124,3,6
3972,sail,sailboat,9.5,3.12,1.67,2.5,115,122,124,2,7
4044,sail,sailboat,12.62,4.22,2.07,6.2,115,123,127,4,8
4107,motor,motorboat,16.42,4.6,1.74,0.0,115,124,126,2,9
4113,motor,motorboat,12.85,3.58,1.28,0.0,115,124,138,14,9
4146,sail,sailboat,13.92,4.48,2.4,0.0,115,125,129,4,10
4153,sail,sailboat,15.6,5.21,2.64,12.3,115,125,127,2,10
4177,motor,motorboat,13.07,3.84,1.32,5.4,115,125,127,2,10
4266,small,motorboat,8.1,2.8,0.81,2.1,115,127,130,3,12
4277,motor,motorboat,10.0,3.0,1.03,3.6,115,128,130,2,13
4302,motor,motorboat,10.23,3.15,0.88,0.0,115,128,130,2,13
4329,sail,sailboat,14.25,4.79,2.47,0.0,115,129,131,2,14
4333,motor,motorboat,19.2,5.77,1.65,7.1,115,129,134,5,14
4357,sail,sailboat,15.16,4.7,2.35,10.7,115,129,131,2,14
4475,super,yacht,26.96,7.15,2.91,22.2,115,131,132,1,16
4496,sail,sailboat,12.35,3.93,2.05,4.8,115,131,134,3,16
4643,sail,sailboat,13.22,4.22,2.44,0.0,115,135,136,1,20
4938,sail,sailboat,15.15,4.95,2.67,0.0,115,140,146,6,25
5227,super,yacht,26.35,7.19,2.86,25.9,115,146,149,3,31
5587,super,yacht,21.21,5.49,2.38,39.8,115,154,159,5,39
5670,sail,sailboat,14.95,4.57,2.62,5.7,115,157,158,1,42
5935,super,yacht,23.3,6.12,3.13,19.4,115,164,170,6,49
3763,motor,motorboat,17.6,5.11,1.63,8.6,116,116,117,1,0
3766,motor,motorboat,13.85,4.2,1.24,6.1,116,116,117,1,0
3774,sail,sailboat,15.77,5.3,2.35,0.0,116,116,122,6,0
3784,small,motorboat,7.27,2.51,0.81,2.9,116,116,122,6,0
3807,sail,sailboat,15.06,5.08,2.66,6.1,116,117,123,6,1
