request_id,segment,boat_type,length_m,beam_m,draft_m,power_kw,booking_day,arrival_day,departure_day,nights,lead_days
2432,sail,sailboat,13.74,4.43,2.24,4.6,102,114,117,3,12
2477,motor,motorboat,13.02,3.7,1.22,0.0,102,115,119,4,13
2485,sail,sailboat,11.56,3.49,2.03,3.1,102,116,118,2,14
2507,motor,motorboat,14.7,4.09,1.45,0.0,102,116,119,3,14
3078,sail,sailboat,15.12,5.06,2.42,0.0,102,134,136,2,32
3342,sail,sailboat,11.47,3.87,1.94,4.9,102,141,142,1,39
3506,sail,sailboat,9.95,3.18,1.82,2.8,102,145,147,2,43
3822,motor,motorboat,16.06,4.65,1.58,10.7,102,155,159,4,53
3899,motor,motorboat,16.74,5.15,1.5,12.0,102,158,165,7,56
2063,motor,motorboat,13.72,4.14,1.41,3.6,103,103,104,1,0
2067,sail,sailboat,12.68,4.23,2.31,6.9,103,103,104,1,0
2083,motor,motorboat,17.91,5.25,1.76,13.2,103,103,104,1,0
2100,sail,sailboat,12.04,3.74,2.18,3.2,103,104,106,2,1
2110,motor,motorboat,14.91,4.56,1.42,3.2,103,104,106,2,1
2128,sail,sailboat,12.88,3.96,2.2,4.1,103,105,106,1,2
2141,motor,motorboat,14.6,4.31,1.45,6.5,103,105,108,3,2
2179,sail,sailboat,11.43,3.83,2.0,6.8,103,107,108,1,4
2205,sail,sailboat,11.54,3.82,1.88,5.8,103,107,108,1,4
2254,sail,sailboat,14.3,4.31,2.18,5.5,103,109,110,1,6
2293,small,motorboat,8.57,3.02,0.9,0.0,103,110,111,1,7
2310,sail,sailboat,15.62,4.91,2.46,12.7,103,110,112,2,7
2346,sail,sailboat,12.77,4.15,2.3,0.0,103,111,113,2,8
2394,motor,motorboat,14.26,4.15,1.47,5.3,103,113,120,7,10
2443,motor,motorboat,15.87,4.88,1.68,8.5,103,115,121,6,12
2445,sail,sailboat,9.5,3.1,1.42,0.0,103,115,120,5,12
2482,motor,motorboat,15.85,4.65,1.51,11.5,103,116,123,7,13
2487,sail,sailboat,10.1,3.21,1.6,6.6,103,116,119,3,13
2497,small,motorboat,9.36,3.05,0.87,2.6,103,116,118,2,13
2535,sail,sailboat,13.45,4.44,2.04,4.6,103,117,120,3,14
2678,motor,motorboat,22.0,6.67,2.01,18.0,103,122,123,1,19
2917,sail,sailboat,9.5,3.19,1.69,3.1,103,129,130,1,26
3336,motor,motorboat,14.81,4.28,1.49,5.8,103,141,143,2,38
3847,sail,sailboat,14.41,4.37,2.27,0.0,103,156,163,7,53
2107,sail,sailboat,13.15,4.02,1.97,4.7,104,104,108,4,0
2112,sail,sailboat,12.28,4.02,2.06,6.3,104,104,111,7,0
2122,motor,motorboat,17.89,5.05,1.82,0.0,104,105,106,1,1
2123,motor,motorboat,10.0,3.0,0.93,5.9,104,105,111,6,1
2125,motor,motorboat,12.58,3.69,1.14,3.2,104,105,107,2,1
2134,motor,motorboat,13.05,3.93,1.2,6.0,104,105,107,2,1
2140,motor,motorboat,14.4,4.3,1.25,0.0,104,105,106,1,1
2146,small,motorboat,9.04,3.24,0.84,0.0,104,106,107,1,2
2147,sail,sailboat,10.42,3.5,1.8,5.9,104,106,107,1,2
2153,motor,motorboat,11.91,3.54,1.03,5.4,104,106,108,2,2
2155,sail,sailboat,11.3,3.4,1.72,0.0,104,106,107,1,2
2169,sail,sailboat,14.93,4.81,2.29,5.3,104,106,108,2,2
2171,sail,sailboat,15.48,5.03,2.72,7.7,104,106,109,3,2
2174,motor,motorboat,15.88,4.61,1.47,0.0,104,107,108,1,3
2189,small,motorboat,6.39,2.22,0.58,2.3,104,107,108,1,3
2213,sail,sailboat,14.51,4.79,2.47,0.0,104,108,110,2,4
2226,small,motorboat,7.17,2.41,0.76,0.0,104,108,110,2,4
2227,small,motorboat,6.31,2.18,0.65,0.0,104,108,116,8,4
2241,sail,sailboat,13.91,4.66,2.48,6.9,104,108,110,2,4
2288,sail,sailboat,13.24,4.37,2.43,0.0,104,109,112,3,5
2291,motor,motorboat,17.25,4.95,1.8,12.1,104,110,111,1,6
2337,small,motorboat,6.06,2.03,0.62,0.0,104,111,118,7,7
2344,sail,sailboat,15.87,5.09,2.58,0.0,104,111,114,3,7
2354,small,motorboat,8.98,3.18,0.89,0.0,104,112,119,7,8
2380,small,motorboat,6.23,2.04,0.57,2.9,104,113,115,2,9
2398,motor,motorboat,10.0,2.85,0.89,5.7,104,113,124,11,9
2415,small,motorboat,8.66,2.97,0.95,0.0,104,114,119,5,10
2422,sail,sailboat,13.25,4.17,2.09,6.4,104,114,116,2,10
2456,motor,motorboat,12.33,3.51,1.25,6.2,104,115,117,2,11
2461,sail,sailboat,13.66,4.41,2.22,3.5,104,115,116,1,11
2470,sail,sailboat,14.78,4.8,2.66,4.7,104,115,129,14,11
2520,small,motorboat,8.95,3.03,0.95,2.2,104,117,121,4,13
2531,motor,motorboat,16.13,4.66,1.45,6.7,104,117,119,2,13
2536,sail,sailboat,14.7,4.59,2.38,3.7,104,117,118,1,13
2624,sail,sailboat,10.98,3.41,1.7,3.8,104,121,123,2,17
2625,sail,sailboat,9.5,3.11,1.75,2.2,104,121,135,14,17
2892,small,motorboat,8.05,2.82,0.81,0.0,104,128,130,2,24
2951,motor,motorboat,17.13,5.06,1.5,6.6,104,130,137,7,26
3484,sail,sailboat,12.68,4.04,2.14,0.0,104,144,170,26,40
3486,super,yacht,26.06,7.2,3.49,12.1,104,144,155,11,40
3828,sail,sailboat,10.5,3.53,1.91,0.0,104,155,168,13,51
4274,sail,sailboat,13.05,4.17,2.18,6.9,104,174,188,14,70
4749,motor,motorboat,20.15,5.91,1.81,33.0,104,210,214,4,106
2119,small,motorboat,9.46,3.2,1.05,0.0,105,105,106,1,0
2132,motor,motorboat,17.67,5.46,1.81,6.9,105,105,108,3,0
2139,motor,motorboat,13.25,4.06,1.4,6.0,105,105,110,5,0
2142,sail,sailboat,11.24,3.75,1.87,0.0,105,105,122,17,0
2154,sail,sailboat,9.5,3.04,1.44,2.8,105,106,112,6,1
2160,sail,sailboat,11.56,3.62,1.85,6.2,105,106,113,7,1
2178,motor,motorboat,13.92,3.9,1.38,6.1,105,107,110,3,2
2181,sail,sailboat,15.23,4.76,2.7,12.9,105,107,118,11,2
2192,motor,motorboat,12.2,3.75,1.2,6.1,105,107,109,2,2
2193,sail,sailboat,12.25,3.94,2.21,4.3,105,107,108,1,2
2203,motor,motorboat,15.14,4.4,1.36,12.5,105,107,109,2,2
2204,sail,sailboat,10.34,3.44,1.75,4.0,105,107,113,6,2
2324,sail,sailboat,14.44,4.9,2.27,6.8,105,111,112,1,6
2359,sail,sailboat,17.0,5.17,3.1,13.2,105,112,116,4,7
2407,sail,sailboat,13.56,4.11,2.24,5.5,105,114,116,2,9
2480,motor,motorboat,12.52,3.6,1.16,6.1,105,116,117,1,11
2539,motor,motorboat,19.11,5.95,1.95,0.0,105,117,120,3,12
2552,sail,sailboat,14.95,4.94,2.3,3.6,105,118,119,1,13
2560,motor,motorboat,13.01,3.84,1.14,4.8,105,118,120,2,13
2823,sail,sailboat,11.14,3.62,1.83,0.0,105,126,128,2,21
2993,small,motorboat,7.79,2.64,0.8,2.4,105,130,133,3,25
3271,motor,motorboat,12.97,3.84,1.32,4.2,105,139,151,12,34
3295,super,yacht,20.68,5.66,2.29,29.8,105,140,146,6,35
3489,super,yacht,22.33,5.91,2.94,18.3,105,145,148,3,40
3825,motor,motorboat,16.16,4.86,1.62,7.1,105,155,159,4,50
4026,sail,sailboat,12.93,4.37,2.0,0.0,105,163,164,1,58
4082,motor,motorboat,18.44,5.36,1.77,12.8,105,165,171,6,60
4669,super,yacht,28.46,7.23,3.6,12.1,105,203,208,5,98
2150,sail,sailboat,14.08,4.62,2.49,5.8,106,106,124,18,0
2151,motor,motorboat,16.12,5.04,1.48,9.3,106,106,109,3,0
2158,sail,sailboat,11.12,3.41,1.89,4.6,106,106,110,4,0
2209,motor,motorboat,19.96,5.63,2.04,0.0,106,108,136,28,2
2214,motor,motorboat,11.69,3.46,1.12,6.7,106,108,111,3,2
2216,sail,sailboat,14.45,4.51,2.25,0.0,106,108,132,24,2
2233,motor,motorboat,16.61,5.09,1.7,13.9,106,108,113,5,2
2235,sail,sailboat,12.73,4.03,2.28,6.8,106,108,130,22,2
2240,motor,motorboat,13.0,4.02,1.21,4.7,106,108,110,2,2
2249,motor,motorboat,13.22,3.77,1.21,3.7,106,108,120,12,2
2305,motor,motorboat,15.55,4.54,1.65,6.3,106,110,112,2,4
2320,small,motorboat,6.6,2.36,0.72,2.1,106,111,120,9,5
2351,sail,sailboat,12.89,4.12,2.16,3.9,106,112,114,2,6
2360,super,yacht,24.54,6.56,2.69,33.0,106,112,128,16,6
2404,sail,sailboat,12.27,3.88,1.83,6.2,106,114,115,1,8
2437,small,motorboat,7.15,2.36,0.72,3.1,106,114,119,5,8
2442,small,motorboat,7.65,2.63,0.74,0.0,106,115,122,7,9
2453,sail,sailboat,13.07,4.28,2.12,4.8,106,115,119,4,9
2473,motor,motorboat,11.44,3.18,1.17,0.0,106,115,127,12,9
2495,sail,sailboat,12.73,3.83,2.33,3.0,106,116,141,25,10
2613,small,motorboat,6.73,2.42,0.67,0.0,106,120,122,2,14
2742,sail,sailboat,9.5,3.01,1.73,0.0,106,124,149,25,18
2748,sail,sailboat,12.93,4.03,2.09,0.0,106,124,131,7,18
2883,motor,motorboat,17.3,4.84,1.57,7.4,106,128,129,1,22
2904,motor,motorboat,13.64,4.2,1.25,3.8,106,129,136,7,23
2997,sail,sailboat,14.61,4.95,2.43,4.3,106,131,135,4,25
3500,sail,sailboat,15.74,5.27,2.73,8.8,106,145,148,3,39
3524,motor,motorboat,12.52,3.66,1.24,0.0,106,146,158,12,40
3792,small,motorboat,6.69,2.16,0.64,3.4,106,153,158,5,47
4094,small,motorboat,6.78,2.28,0.64,2.9,106,166,167,1,60
2186,sail,sailboat,11.83,3.64,1.96,4.0,107,107,113,6,0
2211,sail,sailboat,13.49,4.16,2.13,0.0,107,108,111,3,1
2215,sail,sailboat,9.62,2.92,1.53,3.2,107,108,111,3,1
2221,sail,sailboat,14.65,4.47,2.59,3.9,107,108,109,1,1
2244,sail,sailboat,14.75,4.9,2.25,4.7,107,108,114,6,1
2245,motor,motorboat,14.69,4.2,1.28,3.6,107,108,122,14,1
2251,sail,sailboat,10.01,3.36,1.57,4.2,107,108,111,3,1
2252,super,yacht,28.15,7.61,3.29,35.9,107,109,111,2,2
2253,motor,motorboat,17.96,5.25,1.86,9.0,107,109,110,1,2
2262,sail,sailboat,15.05,4.72,2.37,0.0,107,109,110,1,2
2263,sail,sailboat,9.5,2.89,1.61,0.0,107,109,134,25,2
2278,motor,motorboat,12.45,3.57,1.15,3.3,107,109,117,8,2
2285,sail,sailboat,13.45,4.38,2.46,4.8,107,109,111,2,2
2287,sail,sailboat,14.17,4.7,2.58,4.6,107,109,120,11,2
2307,sail,sailboat,9.5,2.97,1.71,2.0,107,110,111,1,3
2335,motor,motorboat,15.18,4.66,1.61,9.7,107,111,113,2,4
2348,motor,motorboat,12.54,3.67,1.25,3.8,107,111,112,1,4
2366,motor,motorboat,10.26,2.94,1.04,3.3,107,112,114,2,5
2373,motor,motorboat,17.54,5.29,1.67,12.1,107,112,115,3,5
2382,sail,sailboat,10.78,3.49,1.61,3.1,107,113,115,2,6
2385,small,motorboat,7.92,2.7,0.85,0.0,107,113,114,1,6
2405,sail,sailboat,13.86,4.56,2.23,3.4,107,114,121,7,7
2427,motor,motorboat,15.53,4.82,1.56,0.0,107,114,116,2,7
2436,motor,motorboat,15.81,4.51,1.56,6.2,107,114,116,2,7
2466,sail,sailboat,12.3,3.9,2.0,4.7,107,115,116,1,8
2484,sail,sailboat,12.89,4.05,2.23,3.5,107,116,117,1,9
2489,small,motorboat,6.99,2.37,0.78,0.0,107,116,118,2,9
2491,sail,sailboat,10.09,3.35,1.7,6.6,107,116,119,3,9
2498,small,motorboat,7.29,2.38,0.75,0.0,107,116,122,6,9
2503,motor,motorboat,11.79,3.4,1.15,5.8,107,116,125,9,9
2543,sail,sailboat,10.36,3.25,1.85,0.0,107,118,123,5,11
2559,motor,motorboat,15.21,4.58,1.58,10.3,107,118,120,2,11
2739,super,yacht,25.02,6.91,3.02,21.9,107,124,130,6,17
2845,super,yacht,24.96,6.73,3.11,19.7,107,127,128,1,20
3018,super,yacht,21.48,5.89,2.36,20.5,107,131,143,12,24
3215,sail,sailboat,11.06,3.52,2.01,4.3,107,137,145,8,30
3746,small,motorboat,6.11,2.1,0.59,2.6,107,152,157,5,45
2223,motor,motorboat,15.23,4.68,1.32,11.4,108,108,111,3,0
2229,sail,sailboat,13.9,4.21,2.35,5.1,108,108,126,18,0
2231,small,motorboat,6.07,2.08,0.57,3.3,108,108,109,1,0
2243,sail,sailboat,11.4,3.71,1.97,7.0,108,108,121,13,0
2250,sail,sailboat,16.44,5.52,2.65,0.0,108,108,109,1,0
2256,sail,sailboat,11.13,3.47,1.94,5.1,108,109,111,2,1
2259,sail,sailboat,11.68,3.85,1.94,5.1,108,109,112,3,1
2265,small,motorboat,8.51,3.02,0.85,0.0,108,109,117,8,1
2276,small,motorboat,7.85,2.81,0.73,0.0,108,109,112,3,1
2279,sail,sailboat,12.26,3.95,2.13,3.2,108,109,110,1,1
2286,motor,motorboat,17.37,5.31,1.61,12.2,108,109,110,1,1
2294,motor,motorboat,19.16,5.47,1.9,11.6,108,110,111,1,2
2298,sail,sailboat,10.94,3.39,1.94,0.0,108,110,117,7,2
2299,small,motorboat,9.01,3.07,0.82,2.3,108,110,111,1,2
2314,small,motorboat,8.76,2.93,0.89,0.0,108,110,115,5,2
2339,small,motorboat,6.38,2.08,0.6,2.1,108,111,130,19,3
2342,sail,sailboat,14.18,4.63,2.5,3.8,108,111,112,1,3
2365,sail,sailboat,14.31,4.58,2.18,0.0,108,112,119,7,4
2416,sail,sailboat,13.32,4.41,2.4,4.1,108,114,116,2,6
2429,sail,sailboat,14.2,4.56,2.53,4.3,108,114,127,13,6
2447,motor,motorboat,16.85,4.84,1.7,6.1,108,115,121,6,7
2580,super,yacht,28.54,7.68,3.71,12.9,108,119,124,5,11
2604,sail,sailboat,9.77,3.31,1.56,0.0,108,120,123,3,12
2637,motor,motorboat,14.26,4.12,1.29,6.8,108,121,123,2,13
2656,sail,sailboat,14.63,4.5,2.6,0.0,108,122,123,1,14
2666,motor,motorboat,12.16,3.55,1.08,6.0,108,122,128,6,14
2669,sail,sailboat,15.04,4.58,2.7,11.0,108,122,145,23,14
2673,motor,motorboat,13.03,3.91,1.21,0.0,108,122,123,1,14
2681,motor,motorboat,15.28,4.49,1.5,7.5,108,122,127,5,14
2686,motor,motorboat,17.68,5.24,1.72,13.0,108,122,128,6,14
2690,motor,motorboat,12.53,3.66,1.13,6.0,108,122,125,3,14
3172,sail,sailboat,9.82,3.13,1.69,0.0,108,136,138,2,28
3319,small,motorboat,7.9,2.62,0.88,3.4,108,140,145,5,32
3413,motor,motorboat,19.19,5.98,1.83,12.7,108,143,156,13,35
3434,sail,sailboat,12.64,3.93,2.06,6.8,108,143,145,2,35
3595,sail,sailboat,10.28,3.33,1.73,0.0,108,148,170,22,40
3658,motor,motorboat,14.69,4.26,1.47,5.2,108,150,153,3,42
3976,sail,sailboat,15.41,5.17,2.45,13.3,108,161,172,11,53
4091,sail,sailboat,10.75,3.29,1.95,0.0,108,166,167,1,58
4499,sail,sailboat,10.21,3.43,1.83,4.3,108,186,191,5,78
2264,small,motorboat,8.77,3.09,0.81,3.4,109,109,114,5,0
2266,sail,sailboat,9.5,2.88,1.43,2.5,109,109,111,2,0
2273,sail,sailboat,14.87,4.84,2.67,6.9,109,109,112,3,0
2284,sail,sailboat,13.26,4.5,2.07,4.7,109,109,112,3,0
2290,motor,motorboat,12.64,3.86,1.34,6.9,109,109,114,5,0
2301,sail,sailboat,11.81,3.8,2.08,0.0,109,110,119,9,1
2313,small,motorboat,7.49,2.51,0.78,2.8,109,110,127,17,1
2315,motor,motorboat,16.27,4.93,1.67,11.1,109,110,111,1,1
2323,sail,sailboat,12.32,3.71,2.24,5.9,109,111,115,4,2
2326,motor,motorboat,10.47,3.15,0.96,3.4,109,111,119,8,2
2331,sail,sailboat,14.57,4.41,2.26,6.8,109,111,113,2,2
2332,sail,sailboat,12.33,3.71,2.26,5.2,109,111,113,2,2
2364,sail,sailboat,15.69,4.85,2.87,7.6,109,112,116,4,3
2544,motor,motorboat,14.02,4.08,1.46,6.1,109,118,125,7,9
2571,sail,sailboat,10.1,3.2,1.68,5.2,109,119,121,2,10
2612,motor,motorboat,15.38,4.58,1.36,10.6,109,120,123,3,11
2651,sail,sailboat,17.0,5.67,2.92,10.5,109,121,126,5,12
2696,motor,motorboat,11.29,3.26,1.17,0.0,109,123,124,1,14
2706,motor,motorboat,16.94,4.85,1.7,10.4,109,123,125,2,14
2709,sail,sailboat,10.05,3.16,1.69,0.0,109,123,124,1,14
2995,sail,sailboat,13.84,4.37,2.12,4.5,109,131,133,2,22
3002,motor,motorboat,12.68,3.96,1.24,4.7,109,131,132,1,22
3213,small,motorboat,6.97,2.41,0.7,3.1,109,137,141,4,28
3254,super,yacht,21.31,5.64,2.41,15.4,109,138,146,8,29
3643,sail,sailboat,12.37,4.05,2.29,0.0,109,149,156,7,40
3982,super,yacht,21.85,5.88,2.54,35.2,109,161,163,2,52
3997,sail,sailboat,14.21,4.55,2.27,0.0,109,162,165,3,53
2312,sail,sailboat,12.39,4.0,2.13,0.0,110,110,113,3,0
2318,motor,motorboat,13.22,3.7,1.15,4.6,110,110,111,1,0
2325,motor,motorboat,10.71,3.05,0.99,5.6,110,111,114,3,1
2329,sail,sailboat,12.28,3.78,1.93,4.8,110,111,114,3,1
2338,sail,sailboat,14.34,4.68,2.28,3.7,110,111,124,13,1
2340,sail,sailboat,14.55,4.64,2.52,0.0,110,111,113,2,1
2363,motor,motorboat,22.0,6.4,2.09,29.2,110,112,119,7,2
2370,sail,sailboat,12.68,4.0,2.13,5.8,110,112,116,4,2
2375,motor,motorboat,14.73,4.44,1.43,0.0,110,113,115,2,3
2388,motor,motorboat,13.38,3.98,1.23,3.6,110,113,116,3,3
2390,motor,motorboat,14.63,4.18,1.29,6.6,110,113,120,7,3
2402,motor,motorboat,17.87,5.38,1.82,0.0,110,114,115,1,4
2438,super,yacht,25.86,7.33,2.82,38.6,110,114,118,4,4
2481,motor,motorboat,20.23,6.03,2.09,29.6,110,116,120,4,6
2486,small,motorboat,8.39,2.92,0.82,0.0,110,116,125,9,6
2532,motor,motorboat,15.51,4.41,1.62,11.5,110,117,119,2,7
2563,super,yacht,26.74,7.14,3.03,16.8,110,118,119,1,8
2616,motor,motorboat,10.02,2.8,0.91,3.3,110,120,121,1,10
2631,motor,motorboat,13.7,4.0,1.27,5.6,110,121,122,1,11
2635,sail,sailboat,13.45,4.49,2.37,3.6,110,121,123,2,11
2693,super,yacht,28.64,8.12,3.76,32.8,110,123,125,2,13
2708,super,yacht,25.37,6.81,2.87,35.2,110,123,129,6,13
2728,sail,sailboat,13.4,4.49,2.22,0.0,110,123,135,12,13
2751,motor,motorboat,16.53,5.16,1.61,12.6,110,124,125,1,14
2767,sail,sailboat,12.98,4.02,2.12,5.0,110,124,128,4,14
2796,sail,sailboat,9.5,2.87,1.61,2.9,110,125,130,5,15
2900,sail,sailboat,15.86,5.3,2.9,6.9,110,129,131,2,19
2986,motor,motorboat,11.99,3.61,1.22,5.3,110,130,131,1,20
3230,sail,sailboat,13.43,4.18,2.31,4.1,110,138,139,1,28
3886,small,motorboat,8.19,2.74,0.9,0.0,110,158,160,2,48
4096,motor,motorboat,13.61,3.99,1.19,5.9,110,166,169,3,56
2336,sail,sailboat,14.62,4.86,2.49,5.1,111,111,112,1,0
2353,sail,sailboat,15.62,4.96,2.44,8.8,111,112,115,3,1
2367,sail,sailboat,12.12,3.7,1.97,3.8,111,112,115,3,1
2368,motor,motorboat,11.48,3.3,1.14,7.0,111,112,114,2,1
2379,sail,sailboat,13.76,4.25,2.34,5.3,111,113,114,1,2
2392,small,motorboat,7.89,2.73,0.87,0.0,111,113,122,9,2
2400,motor,motorboat,12.38,3.75,1.15,4.4,111,113,117,4,2
2490,sail,sailboat,14.02,4.65,2.48,0.0,111,116,122,6,5
2506,motor,motorboat,20.39,5.71,1.76,37.3,111,116,118,2,5
2562,sail,sailboat,14.03,4.72,2.53,3.9,111,118,121,3,7
2570,super,yacht,26.45,7.52,2.96,17.2,111,119,122,3,8
2636,sail,sailboat,11.02,3.5,1.79,0.0,111,121,133,12,10
2652,sail,sailboat,10.11,3.38,1.79,4.3,111,122,125,3,11
2746,sail,sailboat,12.02,3.63,1.96,0.0,111,124,126,2,13
2781,sail,sailboat,10.45,3.33,1.75,5.2,111,125,133,8,14
2789,motor,motorboat,12.88,3.88,1.28,0.0,111,125,127,2,14
3039,super,yacht,23.29,6.38,2.76,38.4,111,132,138,6,21
3071,super,yacht,27.56,7.71,3.13,23.8,111,133,136,3,22
3314,sail,sailboat,10.23,3.46,1.62,3.1,111,140,142,2,29
3774,small,motorboat,7.15,2.52,0.72,3.4,111,152,155,3,41
3807,super,yacht,25.53,7.25,2.78,14.3,111,154,157,3,43
3813,motor,motorboat,14.15,4.09,1.33,5.1,111,154,155,1,43
4560,small,motorboat,7.97,2.62,0.83,3.1,111,191,198,7,80
2362,sail,sailboat,13.88,4.48,2.53,3.9,112,112,115,3,0
2369,small,motorboat,6.88,2.29,0.73,3.5,112,112,115,3,0
2371,motor,motorboat,13.03,3.91,1.2,4.1,112,112,113,1,0
2377,motor,motorboat,15.74,4.84,1.63,8.2,112,113,123,10,1
2381,motor,motorboat,10.86,3.02,0.94,4.1,112,113,115,2,1
2389,sail,sailboat,11.38,3.7,2.09,4.3,112,113,118,5,1
2399,sail,sailboat,9.61,3.23,1.49,3.1,112,113,119,6,1
2403,motor,motorboat,13.67,3.84,1.37,0.0,112,114,115,1,2
2410,motor,motorboat,10.0,3.12,1.03,0.0,112,114,118,4,2
2418,sail,sailboat,11.3,3.64,1.89,0.0,112,114,115,1,2
2419,motor,motorboat,11.36,3.19,1.14,3.7,112,114,118,4,2
2441,sail,sailboat,13.08,4.08,2.42,5.7,112,114,122,8,2
2448,super,yacht,26.32,7.34,3.09,26.0,112,115,116,1,3
2460,sail,sailboat,12.81,4.11,1.93,5.3,112,115,118,3,3
2474,sail,sailboat,12.26,4.05,1.87,4.9,112,115,116,1,3
2513,small,motorboat,9.3,3.06,0.94,3.2,112,117,119,2,5
2549,small,motorboat,7.48,2.53,0.79,0.0,112,118,121,3,6
2555,sail,sailboat,12.27,3.72,1.96,4.6,112,118,119,1,6
2640,motor,motorboat,14.26,4.4,1.26,4.6,112,121,128,7,9
2682,sail,sailboat,12.34,3.89,1.96,5.8,112,122,123,1,10
2726,sail,sailboat,9.5,3.16,1.7,2.3,112,123,125,2,11
2815,sail,sailboat,12.54,3.87,1.91,0.0,112,126,131,5,14
3338,motor,motorboat,15.32,4.71,1.42,6.3,112,141,142,1,29
3540,motor,motorboat,19.93,5.87,1.94,9.8,112,146,162,16,34
3712,sail,sailboat,14.03,4.75,2.48,3.7,112,151,152,1,39
3770,small,motorboat,7.79,2.53,0.78,0.0,112,152,155,3,40
4101,motor,motorboat,12.13,3.61,1.26,4.3,112,166,169,3,54
4179,super,yacht,21.62,5.62,2.56,28.6,112,170,174,4,58
2383,sail,sailboat,15.87,5.3,2.63,10.4,113,113,114,1,0
2397,motor,motorboat,13.83,3.89,1.46,5.6,113,113,124,11,0
2411,sail,sailboat,11.64,3.55,1.95,6.1,113,114,117,3,1
2417,small,motorboat,6.29,2.25,0.7,0.0,113,114,117,3,1
2423,sail,sailboat,12.72,3.96,1.94,0.0,113,114,115,1,1
2425,small,motorboat,7.87,2.78,0.71,0.0,113,114,121,7,1
2426,super,yacht,28.12,7.96,3.09,15.2,113,114,121,7,1
2439,sail,sailboat,10.56,3.36,1.63,5.5,113,114,115,1,1
2444,sail,sailboat,15.53,5.07,2.49,9.8,113,115,121,6,2
2446,motor,motorboat,14.58,4.46,1.37,4.0,113,115,117,2,2
2454,sail,sailboat,12.87,3.88,2.0,0.0,113,115,119,4,2
2464,sail,sailboat,12.68,4.3,1.95,0.0,113,115,119,4,2
2493,sail,sailboat,15.08,4.58,2.71,8.8,113,116,120,4,3
2504,motor,motorboat,12.99,4.04,1.37,3.9,113,116,120,4,3
2511,sail,sailboat,16.11,4.88,2.86,6.9,113,117,119,2,4
2554,sail,sailboat,13.52,4.29,2.43,4.9,113,118,119,1,5
2597,super,yacht,25.29,6.97,2.87,17.0,113,120,121,1,7
2601,sail,sailboat,11.7,3.56,2.02,5.9,113,120,123,3,7
2606,motor,motorboat,10.0,2.97,1.03,6.2,113,120,124,4,7
2661,sail,sailboat,15.0,4.68,2.73,0.0,113,122,125,3,9
2692,sail,sailboat,13.02,4.35,1.95,0.0,113,122,123,1,9
2694,motor,motorboat,11.59,3.39,1.14,5.2,113,123,135,12,10
2700,motor,motorboat,14.1,3.97,1.27,6.1,113,123,124,1,10
2743,motor,motorboat,20.89,5.86,1.96,32.0,113,124,125,1,11
2816,small,motorboat,7.21,2.59,0.71,3.0,113,126,138,12,13
2901,sail,sailboat,17.0,5.33,3.06,12.5,113,129,131,2,16
2924,sail,sailboat,12.65,4.06,2.25,6.4,113,129,132,3,16
3051,sail,sailboat,15.0,5.07,2.26,9.2,113,132,162,30,19
3104,sail,sailboat,9.63,3.01,1.49,2.8,113,134,139,5,21
3157,super,yacht,26.89,7.55,3.6,28.8,113,136,157,21,23
3177,super,yacht,22.25,6.12,2.61,37.6,113,136,137,1,23
3243,motor,motorboat,11.73,3.55,1.21,4.2,113,138,140,2,25
3269,sail,sailboat,12.43,4.01,1.91,3.6,113,139,140,1,26
3279,motor,motorboat,13.55,4.1,1.34,3.9,113,139,144,5,26
3411,super,yacht,28.61,7.85,3.12,19.6,113,143,155,12,30
3761,super,yacht,20.48,5.69,2.24,28.9,113,152,155,3,39
3949,sail,sailboat,11.89,3.65,1.85,4.6,113,160,161,1,47
3987,sail,sailboat,9.67,3.04,1.52,0.0,113,162,167,5,49
4140,sail,sailboat,10.76,3.59,1.8,4.4,113,168,171,3,55
4217,motor,motorboat,16.16,4.76,1.5,10.7,113,172,176,4,59
2408,small,motorboat,7.31,2.35,0.81,0.0,114,114,117,3,0
2409,sail,sailboat,10.41,3.42,1.91,0.0,114,114,120,6,0
2412,motor,motorboat,15.76,4.46,1.6,10.9,114,114,117,3,0
2431,motor,motorboat,13.22,4.09,1.36,5.5,114,114,115,1,0
2435,sail,sailboat,13.54,4.13,2.01,3.4,114,114,121,7,0
2451,sail,sailboat,14.27,4.6,2.43,6.0,114,115,119,4,1
2459,sail,sailboat,11.66,3.55,2.08,3.6,114,115,117,2,1
2463,motor,motorboat,20.8,6.15,1.84,30.7,114,115,120,5,1
2478,small,motorboat,9.43,3.25,1.02,0.0,114,115,120,5,1
2492,small,motorboat,6.93,2.46,0.64,2.4,114,116,121,5,2
2499,motor,motorboat,11.51,3.57,1.1,6.6,114,116,118,2,2
2500,sail,sailboat,13.66,4.53,2.05,0.0,114,116,123,7,2
2505,sail,sailboat,11.86,3.64,2.01,4.5,114,116,119,3,2
2514,sail,sailboat,12.13,4.0,2.15,3.3,114,117,118,1,3
2546,small,motorboat,8.1,2.92,0.9,3.2,114,118,122,4,4
2592,sail,sailboat,16.16,5.01,2.69,10.7,114,120,125,5,6
2610,small,motorboat,7.68,2.53,0.78,2.8,114,120,127,7,6
2660,sail,sailboat,12.57,3.86,1.88,0.0,114,122,123,1,8
2770,sail,sailboat,12.09,3.91,1.81,0.0,114,125,127,2,11
