request_id,segment,boat_type,length_m,beam_m,draft_m,power_kw,booking_day,arrival_day,departure_day,nights,lead_days
7462,sail,sailboat,16.47,5.03,2.7,10.9,113,163,187,24,50
7485,sail,sailboat,12.48,4.11,2.19,6.8,113,163,166,3,50
7487,sail,sailboat,13.83,4.67,2.29,5.0,113,163,184,21,50
7552,motor,motorboat,15.94,4.59,1.37,12.1,113,164,165,1,51
7816,super,yacht,22.56,6.43,2.76,12.3,113,171,173,2,58
7848,sail,sailboat,13.0,4.26,1.99,6.4,113,172,173,1,59
7879,sail,sailboat,12.5,4.13,1.94,3.1,113,172,175,3,59
4474,small,motorboat,7.28,2.57,0.71,0.0,114,114,126,12,0
4484,sail,sailboat,14.69,4.98,2.59,0.0,114,114,115,1,0
4494,sail,sailboat,13.54,4.56,2.13,0.0,114,114,116,2,0
4505,motor,motorboat,14.71,4.55,1.32,3.6,114,114,123,9,0
4514,sail,sailboat,13.85,4.26,2.07,4.1,114,114,129,15,0
4523,motor,motorboat,17.16,5.13,1.7,8.4,114,115,120,5,1
4528,motor,motorboat,13.83,4.0,1.29,4.6,114,115,116,1,1
4530,sail,sailboat,14.98,4.93,2.38,6.3,114,115,121,6,1
4531,sail,sailboat,10.38,3.49,1.83,3.9,114,115,119,4,1
4534,small,motorboat,6.48,2.11,0.68,0.0,114,115,117,2,1
4550,sail,sailboat,11.79,3.75,2.01,0.0,114,115,117,2,1
4560,small,motorboat,7.32,2.39,0.81,0.0,114,115,117,2,1
4561,motor,motorboat,14.13,3.97,1.47,6.3,114,115,118,3,1
4569,sail,sailboat,13.75,4.34,2.08,0.0,114,115,122,7,1
4579,sail,sailboat,9.6,2.9,1.68,0.0,114,115,116,1,1
4598,sail,sailboat,9.5,2.87,1.51,2.7,114,116,117,1,2
4630,motor,motorboat,14.04,4.23,1.39,3.4,114,116,120,4,2
4637,sail,sailboat,10.78,3.51,1.94,4.3,114,116,117,1,2
4659,sail,sailboat,14.43,4.78,2.34,6.1,114,116,119,3,2
4703,small,motorboat,7.02,2.25,0.68,0.0,114,117,124,7,3
4741,super,yacht,21.42,5.69,2.59,21.2,114,117,128,11,3
4772,motor,motorboat,18.75,5.46,1.71,12.7,114,118,119,1,4
4779,sail,sailboat,9.5,3.0,1.61,2.3,114,118,124,6,4
4803,sail,sailboat,12.4,4.15,2.13,5.9,114,118,123,5,4
4873,sail,sailboat,12.33,3.85,2.17,0.0,114,120,122,2,6
4988,motor,motorboat,21.36,6.45,1.86,30.1,114,122,124,2,8
4994,motor,motorboat,19.25,5.45,1.97,12.3,114,122,124,2,8
5110,motor,motorboat,16.84,4.83,1.78,11.5,114,123,126,3,9
5138,motor,motorboat,15.99,4.65,1.48,6.2,114,124,134,10,10
5160,motor,motorboat,20.42,5.93,1.96,24.9,114,124,125,1,10
5208,sail,sailboat,15.21,4.77,2.77,0.0,114,125,128,3,11
5256,motor,motorboat,10.0,2.99,0.87,6.5,114,126,138,12,12
5283,sail,sailboat,10.09,3.4,1.85,0.0,114,126,127,1,12
5341,small,motorboat,6.24,2.06,0.66,0.0,114,127,137,10,13
5344,sail,sailboat,17.0,5.49,2.7,0.0,114,127,134,7,13
5709,super,yacht,27.63,7.77,3.3,14.7,114,133,143,10,19
5837,sail,sailboat,11.97,3.71,1.89,6.6,114,135,136,1,21
5873,motor,motorboat,14.42,4.22,1.29,5.1,114,135,136,1,21
5979,sail,sailboat,11.72,3.71,1.94,3.5,114,137,140,3,23
6172,motor,motorboat,13.52,3.82,1.33,5.8,114,139,142,3,25
6254,small,motorboat,8.91,2.94,0.86,0.0,114,141,144,3,27
6301,sail,sailboat,14.08,4.34,2.23,3.4,114,142,145,3,28
6660,small,motorboat,8.22,2.72,0.9,0.0,114,147,150,3,33
6812,sail,sailboat,14.88,4.73,2.33,6.7,114,149,153,4,35
6820,motor,motorboat,14.02,4.0,1.32,4.5,114,149,151,2,35
6867,sail,sailboat,11.13,3.75,1.93,0.0,114,150,157,7,36
7104,sail,sailboat,11.05,3.34,1.67,4.7,114,154,161,7,40
7294,sail,sailboat,15.67,5.09,2.83,10.8,114,158,166,8,44
7383,super,yacht,25.51,6.58,3.08,15.4,114,160,164,4,46
7910,motor,motorboat,17.61,5.39,1.7,13.7,114,173,184,11,59
4549,motor,motorboat,14.1,3.92,1.25,3.2,115,115,117,2,0
4552,sail,sailboat,11.34,3.6,2.04,0.0,115,115,116,1,0
4554,sail,sailboat,9.8,3.13,1.63,3.1,115,115,119,4,0
4558,sail,sailboat,12.07,4.02,2.07,6.4,115,115,119,4,0
4595,sail,sailboat,13.24,4.42,1.97,4.1,115,116,119,3,1
4602,sail,sailboat,13.13,4.08,2.34,6.1,115,116,117,1,1
4614,sail,sailboat,13.56,4.31,2.26,3.2,115,116,118,2,1
4621,sail,sailboat,10.46,3.21,1.84,7.0,115,116,128,12,1
4627,motor,motorboat,13.96,3.91,1.47,6.1,115,116,117,1,1
4641,small,motorboat,8.61,2.76,0.85,0.0,115,116,123,7,1
4643,sail,sailboat,10.64,3.52,1.6,4.6,115,116,123,7,1
4649,motor,motorboat,19.29,5.52,1.73,7.0,115,116,120,4,1
4650,sail,sailboat,16.45,4.96,2.46,12.4,115,116,123,7,1
4656,motor,motorboat,14.72,4.44,1.42,4.1,115,116,117,1,1
4660,motor,motorboat,10.0,3.12,0.98,3.1,115,116,123,7,1
4663,motor,motorboat,19.58,5.69,1.72,10.9,115,116,119,3,1
4681,sail,sailboat,12.31,3.73,2.02,0.0,115,117,119,2,2
4686,sail,sailboat,9.74,2.94,1.66,2.4,115,117,129,12,2
4689,sail,sailboat,9.93,3.29,1.66,2.3,115,117,129,12,2
4692,sail,sailboat,12.28,3.82,1.85,4.4,115,117,141,24,2
4698,sail,sailboat,13.43,4.32,2.37,6.4,115,117,121,4,2
4716,motor,motorboat,16.06,5.0,1.47,11.1,115,117,120,3,2
4720,motor,motorboat,17.9,5.29,1.53,6.6,115,117,118,1,2
4733,sail,sailboat,14.88,4.61,2.66,0.0,115,117,126,9,2
4874,motor,motorboat,14.9,4.45,1.52,6.6,115,120,125,5,5
4882,sail,sailboat,13.77,4.52,2.36,0.0,115,120,122,2,5
4986,sail,sailboat,17.0,5.14,2.97,0.0,115,122,133,11,7
5010,sail,sailboat,12.54,3.99,2.26,3.9,115,122,143,21,7
5085,motor,motorboat,16.16,4.98,1.45,0.0,115,123,130,7,8
5115,motor,motorboat,17.08,4.84,1.59,10.5,115,123,130,7,8
5126,motor,motorboat,16.29,4.88,1.41,7.5,115,124,145,21,9
5271,sail,sailboat,12.82,4.19,2.06,3.8,115,126,139,13,11
5305,sail,sailboat,15.22,5.0,2.43,13.0,115,127,132,5,12
5327,sail,sailboat,14.15,4.66,2.26,0.0,115,127,128,1,12
5337,sail,sailboat,14.02,4.37,2.28,3.3,115,127,128,1,12
5433,small,motorboat,8.45,2.89,0.89,3.3,115,129,131,2,14
5483,motor,motorboat,11.34,3.3,1.11,5.6,115,129,130,1,14
5486,motor,motorboat,11.18,3.43,1.02,4.9,115,129,132,3,14
6120,motor,motorboat,13.18,4.01,1.22,5.8,115,138,141,3,23
6476,sail,sailboat,14.38,4.57,2.23,5.3,115,144,168,24,29
6761,motor,motorboat,14.25,4.24,1.43,5.9,115,148,154,6,33
6773,sail,sailboat,11.91,3.87,2.03,4.7,115,149,152,3,34
6787,sail,sailboat,13.83,4.21,2.17,4.1,115,149,155,6,34
6884,motor,motorboat,16.72,5.01,1.54,11.0,115,150,162,12,35
7086,super,yacht,21.06,5.52,2.47,27.9,115,153,167,14,38
7092,small,motorboat,7.9,2.75,0.86,2.5,115,154,177,23,39
7124,sail,sailboat,12.36,3.79,1.95,5.0,115,154,158,4,39
7128,super,yacht,22.08,5.65,2.66,14.3,115,154,155,1,39
7448,small,motorboat,8.88,3.11,0.87,3.3,115,162,173,11,47
7527,sail,sailboat,13.32,4.42,2.38,6.1,115,164,171,7,49
7774,super,yacht,25.68,7.18,3.29,13.8,115,170,173,3,55
8302,super,yacht,25.15,7.08,3.35,13.2,115,182,183,1,67
8730,sail,sailboat,14.7,4.46,2.23,7.0,115,202,204,2,87
4604,sail,sailboat,11.18,3.53,1.72,3.1,116,116,118,2,0
4624,sail,sailboat,10.31,3.39,1.74,4.2,116,116,119,3,0
4626,small,motorboat,6.57,2.16,0.71,2.1,116,116,117,1,0
4628,sail,sailboat,9.5,2.91,1.73,2.1,116,116,121,5,0
4629,motor,motorboat,16.17,5.01,1.53,11.2,116,116,120,4,0
4632,small,motorboat,9.01,2.94,0.99,0.0,116,116,119,3,0
4653,motor,motorboat,14.76,4.28,1.49,3.7,116,116,117,1,0
4664,motor,motorboat,18.48,5.56,1.75,8.6,116,116,142,26,0
4671,super,yacht,27.96,7.14,3.68,15.3,116,116,117,1,0
4677,sail,sailboat,9.5,2.99,1.75,2.7,116,116,117,1,0
4682,sail,sailboat,14.28,4.44,2.38,6.6,116,117,119,2,1
4684,sail,sailboat,12.21,3.7,2.16,0.0,116,117,118,1,1
4687,motor,motorboat,19.87,6.15,1.77,6.6,116,117,123,6,1
4694,sail,sailboat,11.5,3.75,1.88,3.9,116,117,118,1,1
4699,sail,sailboat,12.88,4.21,2.0,6.4,116,117,118,1,1
4702,motor,motorboat,14.14,4.37,1.45,3.6,116,117,118,1,1
4707,sail,sailboat,14.5,4.65,2.41,6.6,116,117,118,1,1
4708,sail,sailboat,11.16,3.69,1.95,5.8,116,117,118,1,1
4710,sail,sailboat,11.33,3.54,2.04,3.2,116,117,118,1,1
4721,motor,motorboat,17.48,5.2,1.72,6.8,116,117,123,6,1
4723,sail,sailboat,12.91,4.2,2.14,4.3,116,117,123,6,1
4729,sail,sailboat,13.89,4.57,2.31,4.2,116,117,118,1,1
4754,motor,motorboat,10.82,3.29,0.97,3.5,116,118,120,2,2
4758,motor,motorboat,13.27,3.98,1.33,5.7,116,118,119,1,2
4763,sail,sailboat,11.76,3.83,2.12,0.0,116,118,122,4,2
4775,small,motorboat,6.64,2.19,0.65,0.0,116,118,131,13,2
4783,sail,sailboat,13.45,4.19,2.22,0.0,116,118,119,1,2
4786,motor,motorboat,19.76,5.66,2.09,7.5,116,118,122,4,2
4788,small,motorboat,6.35,2.18,0.61,3.3,116,118,120,2,2
4791,sail,sailboat,15.26,4.88,2.74,6.5,116,118,121,3,2
4793,small,motorboat,8.81,2.87,0.98,0.0,116,118,122,4,2
4800,sail,sailboat,12.55,3.94,2.28,4.5,116,118,122,4,2
4818,small,motorboat,8.12,2.68,0.75,2.3,116,119,123,4,3
4832,sail,sailboat,16.26,5.22,2.95,13.0,116,119,125,6,3
4835,motor,motorboat,20.45,6.19,2.15,32.4,116,119,121,2,3
4865,small,motorboat,9.44,3.26,1.01,0.0,116,120,121,1,4
4876,sail,sailboat,12.2,3.8,1.94,4.2,116,120,121,1,4
4903,sail,sailboat,10.68,3.31,1.67,6.3,116,121,123,2,5
4910,sail,sailboat,12.49,4.0,2.09,4.5,116,121,123,2,5
4914,motor,motorboat,17.67,5.48,1.59,12.6,116,121,123,2,5
4921,sail,sailboat,11.79,3.98,1.92,6.1,116,121,123,2,5
4923,sail,sailboat,13.27,4.21,2.13,3.5,116,121,127,6,5
5044,sail,sailboat,9.74,3.01,1.56,2.1,116,123,127,4,7
5059,sail,sailboat,12.65,3.97,2.12,4.5,116,123,149,26,7
5103,sail,sailboat,12.67,4.04,2.2,4.6,116,123,126,3,7
5163,motor,motorboat,15.91,4.5,1.47,8.9,116,124,125,1,8
5190,sail,sailboat,11.38,3.45,1.76,5.4,116,125,128,3,9
5193,sail,sailboat,10.43,3.21,1.88,4.6,116,125,129,4,9
5223,motor,motorboat,18.23,5.48,1.74,6.6,116,125,126,1,9
5250,sail,sailboat,13.04,4.31,2.14,4.4,116,126,128,2,10
5301,small,motorboat,6.69,2.28,0.7,0.0,116,127,130,3,11
5358,small,motorboat,7.43,2.66,0.79,0.0,116,128,129,1,12
5368,small,motorboat,6.74,2.31,0.7,0.0,116,128,134,6,12
5419,sail,sailboat,11.41,3.7,2.03,4.4,116,129,134,5,13
5443,motor,motorboat,20.07,5.68,1.86,17.1,116,129,136,7,13
5480,sail,sailboat,10.61,3.3,1.96,3.4,116,129,132,3,13
5507,sail,sailboat,13.43,4.41,2.05,4.4,116,130,132,2,14
5515,super,yacht,20.03,5.68,2.19,24.8,116,130,135,5,14
5527,sail,sailboat,15.64,4.85,2.69,0.0,116,130,133,3,14
5545,motor,motorboat,18.88,5.61,1.85,6.7,116,130,135,5,14
5560,small,motorboat,7.35,2.37,0.81,3.1,116,130,132,2,14
5718,sail,sailboat,14.22,4.34,2.46,0.0,116,133,137,4,17
5841,motor,motorboat,14.27,4.09,1.31,5.9,116,135,138,3,19
5950,sail,sailboat,10.88,3.43,1.88,4.1,116,136,139,3,20
6000,motor,motorboat,19.02,5.85,2.0,0.0,116,137,143,6,21
6060,super,yacht,20.41,5.53,2.66,26.6,116,138,141,3,22
6107,sail,sailboat,16.64,5.35,2.96,0.0,116,138,149,11,22
7042,sail,sailboat,13.29,4.36,2.34,6.0,116,152,153,1,36
7772,small,motorboat,8.01,2.66,0.78,2.0,116,170,175,5,54
7818,sail,sailboat,13.23,4.01,2.19,0.0,116,171,193,22,55
7823,motor,motorboat,14.37,4.13,1.43,5.1,116,171,174,3,55
7845,small,motorboat,9.19,3.08,0.85,2.4,116,172,175,3,56
7955,motor,motorboat,14.84,4.42,1.46,3.8,116,174,177,3,58
4683,motor,motorboat,16.39,5.03,1.64,7.1,117,117,121,4,0
4685,small,motorboat,8.03,2.82,0.88,3.2,117,117,120,3,0
4713,motor,motorboat,13.67,3.9,1.44,5.8,117,117,119,2,0
4724,motor,motorboat,14.29,4.25,1.25,5.5,117,117,119,2,0
4745,sail,sailboat,13.7,4.43,2.38,6.3,117,118,119,1,1
4753,motor,motorboat,11.45,3.18,1.0,6.2,117,118,119,1,1
4764,small,motorboat,8.17,2.94,0.74,0.0,117,118,121,3,1
4771,sail,sailboat,12.8,4.07,2.09,0.0,117,118,122,4,1
4782,motor,motorboat,15.05,4.65,1.5,6.8,117,118,119,1,1
4792,motor,motorboat,17.95,5.06,1.58,7.0,117,118,125,7,1
4799,motor,motorboat,12.73,3.75,1.35,6.7,117,118,125,7,1
4802,sail,sailboat,11.92,3.85,1.86,0.0,117,118,129,11,1
4813,sail,sailboat,11.02,3.64,1.69,6.6,117,119,122,3,2
4816,sail,sailboat,14.07,4.23,2.59,6.8,117,119,125,6,2
4830,motor,motorboat,16.98,4.96,1.53,10.6,117,119,120,1,2
4831,sail,sailboat,14.08,4.7,2.57,5.5,117,119,121,2,2
4837,sail,sailboat,11.73,3.7,1.78,5.9,117,119,123,4,2
4838,motor,motorboat,18.79,5.71,1.61,6.6,117,119,122,3,2
4844,sail,sailboat,13.92,4.42,2.29,6.8,117,119,121,2,2
4850,sail,sailboat,10.88,3.32,1.99,3.5,117,119,127,8,2
4851,motor,motorboat,12.82,3.63,1.2,6.3,117,119,120,1,2
4854,sail,sailboat,15.61,4.91,2.36,10.9,117,119,125,6,2
4855,sail,sailboat,12.7,4.14,2.14,4.2,117,119,121,2,2
4870,motor,motorboat,15.39,4.7,1.62,10.7,117,120,134,14,3
4884,motor,motorboat,14.71,4.57,1.44,6.8,117,120,126,6,3
4932,motor,motorboat,17.73,5.49,1.84,0.0,117,121,125,4,4
4936,motor,motorboat,17.21,5.35,1.73,7.2,117,121,123,2,4
4958,sail,sailboat,9.5,2.89,1.6,0.0,117,122,124,2,5
4959,super,yacht,27.06,7.43,3.14,37.6,117,122,124,2,5
4982,motor,motorboat,10.0,3.0,0.97,4.8,117,122,124,2,5
5035,sail,sailboat,11.16,3.47,1.71,4.6,117,123,130,7,6
5037,sail,sailboat,13.33,4.08,2.12,4.3,117,123,125,2,6
5038,small,motorboat,6.1,2.18,0.58,0.0,117,123,124,1,6
5071,sail,sailboat,12.0,3.71,1.93,4.2,117,123,126,3,6
5088,motor,motorboat,17.31,5.15,1.81,9.1,117,123,127,4,6
5105,motor,motorboat,15.67,4.74,1.35,0.0,117,123,124,1,6
5108,sail,sailboat,9.5,3.05,1.56,2.4,117,123,128,5,6
5162,sail,sailboat,10.54,3.39,1.84,0.0,117,124,127,3,7
5167,sail,sailboat,13.54,4.11,2.37,4.8,117,124,126,2,7
5202,sail,sailboat,14.69,4.79,2.66,5.4,117,125,126,1,8
5229,motor,motorboat,20.45,6.03,1.79,37.1,117,125,127,2,8
5257,motor,motorboat,12.96,3.85,1.35,0.0,117,126,129,3,9
5330,small,motorboat,6.96,2.38,0.69,0.0,117,127,129,2,10
5352,sail,sailboat,12.44,3.87,2.19,4.0,117,128,139,11,11
5389,sail,sailboat,13.13,4.26,2.11,5.6,117,128,139,11,11
5415,sail,sailboat,14.02,4.56,2.14,0.0,117,129,131,2,12
5428,motor,motorboat,11.29,3.14,0.99,0.0,117,129,133,4,12
5432,sail,sailboat,16.2,5.47,2.67,0.0,117,129,130,1,12
5454,super,yacht,26.43,7.08,2.99,28.5,117,129,134,5,12
5478,motor,motorboat,14.57,4.22,1.38,3.3,117,129,132,3,12
5520,motor,motorboat,11.5,3.39,1.05,0.0,117,130,131,1,13
5529,sail,sailboat,15.05,4.59,2.5,7.0,117,130,132,2,13
5530,sail,sailboat,15.19,4.78,2.55,9.5,117,130,137,7,13
5544,super,yacht,25.03,7.05,3.13,23.3,117,130,136,6,13
5563,sail,sailboat,9.89,3.01,1.57,0.0,117,130,144,14,13
5576,motor,motorboat,19.69,5.49,2.01,0.0,117,130,133,3,13
5588,sail,sailboat,12.42,3.75,2.09,3.3,117,131,134,3,14
5616,sail,sailboat,14.87,4.72,2.68,6.1,117,131,136,5,14
5859,motor,motorboat,10.69,3.09,1.06,6.0,117,135,142,7,18
5956,sail,sailboat,9.84,3.16,1.49,0.0,117,136,137,1,19
6035,motor,motorboat,13.55,3.87,1.17,6.3,117,137,143,6,20
6167,motor,motorboat,10.0,2.87,0.9,5.8,117,139,140,1,22
6255,small,motorboat,6.73,2.21,0.74,0.0,117,141,144,3,24
6514,sail,sailboat,12.51,3.91,2.26,5.3,117,144,146,2,27
7739,motor,motorboat,15.82,4.69,1.58,7.6,117,170,175,5,53
4749,motor,motorboat,14.38,4.44,1.47,6.4,118,118,131,13,0
4750,motor,motorboat,14.47,4.34,1.36,6.7,118,118,124,6,0
4755,sail,sailboat,11.74,3.6,1.87,4.1,118,118,120,2,0
4759,motor,motorboat,17.21,5.02,1.53,0.0,118,118,127,9,0
4761,motor,motorboat,14.8,4.51,1.45,4.4,118,118,131,13,0
4778,motor,motorboat,15.42,4.44,1.48,8.6,118,118,120,2,0
4785,motor,motorboat,18.56,5.24,1.68,9.6,118,118,119,1,0
4790,motor,motorboat,10.92,3.11,1.0,6.8,118,118,119,1,0
4806,motor,motorboat,19.99,5.91,1.97,8.9,118,119,124,5,1
4807,small,motorboat,9.19,2.99,0.98,3.4,118,119,120,1,1
4808,motor,motorboat,12.63,3.81,1.26,5.0,118,119,145,26,1
4822,sail,sailboat,15.07,4.79,2.44,10.8,118,119,124,5,1
4841,motor,motorboat,14.0,4.24,1.36,5.4,118,119,140,21,1
4845,motor,motorboat,17.64,4.97,1.87,10.2,118,119,122,3,1
4862,small,motorboat,9.33,3.22,0.91,3.3,118,120,123,3,2
4868,sail,sailboat,10.86,3.42,1.77,0.0,118,120,122,2,2
4883,sail,sailboat,17.0,5.6,2.79,6.1,118,120,123,3,2
4887,motor,motorboat,16.77,4.76,1.55,0.0,118,120,123,3,2
4897,motor,motorboat,13.05,3.66,1.14,5.8,118,120,127,7,2
4901,sail,sailboat,9.5,3.14,1.73,3.1,118,121,125,4,3
4919,sail,sailboat,13.63,4.17,2.13,0.0,118,121,122,1,3
4998,sail,sailboat,10.94,3.54,1.95,4.7,118,122,132,10,4
5053,sail,sailboat,13.76,4.65,2.46,6.7,118,123,125,2,5
5121,motor,motorboat,13.4,3.74,1.39,4.6,118,123,127,4,5
5206,sail,sailboat,10.39,3.36,1.75,0.0,118,125,128,3,7
5219,motor,motorboat,10.24,3.19,0.96,3.7,118,125,131,6,7
5227,small,motorboat,6.61,2.37,0.69,0.0,118,125,127,2,7
5246,sail,sailboat,13.28,4.18,2.13,0.0,118,125,127,2,7
5258,small,motorboat,8.88,2.99,0.89,0.0,118,126,128,2,8
5290,motor,motorboat,20.01,5.59,1.9,23.0,118,126,128,2,8
5306,motor,motorboat,16.61,4.73,1.51,11.2,118,127,136,9,9
5364,motor,motorboat,14.82,4.29,1.38,5.3,118,128,132,4,10
5383,motor,motorboat,19.58,5.92,1.93,0.0,118,128,140,12,10
5410,sail,sailboat,14.56,4.64,2.42,6.7,118,128,130,2,10
5411,sail,sailboat,15.04,4.62,2.58,6.8,118,128,129,1,10
5412,sail,sailboat,15.11,5.06,2.55,9.3,118,128,130,2,10
5476,sail,sailboat,14.99,4.55,2.73,4.8,118,129,130,1,11
5541,small,motorboat,8.82,3.14,0.96,0.0,118,130,131,1,12
5547,small,motorboat,6.62,2.2,0.6,3.3,118,130,131,1,12
5551,motor,motorboat,18.77,5.36,1.86,13.8,118,130,131,1,12
5584,motor,motorboat,18.09,5.19,1.6,6.9,118,130,144,14,12
5597,small,motorboat,7.14,2.29,0.79,3.4,118,131,134,3,13
5619,motor,motorboat,19.69,5.99,1.76,11.6,118,131,134,3,13
5644,sail,sailboat,9.83,3.18,1.77,0.0,118,131,132,1,13
5657,sail,sailboat,14.08,4.3,2.18,3.5,118,132,134,2,14
5660,motor,motorboat,17.14,5.23,1.52,9.7,118,132,140,8,14
5760,sail,sailboat,13.62,4.6,2.25,6.0,118,134,139,5,16
5786,super,yacht,25.64,6.89,3.31,20.0,118,134,139,5,16
5825,small,motorboat,8.82,3.15,0.92,2.8,118,135,141,6,17
6290,sail,sailboat,9.76,3.13,1.48,3.2,118,141,143,2,23
6507,super,yacht,23.6,6.17,2.81,36.6,118,144,146,2,26
6600,motor,motorboat,16.83,5.23,1.48,7.2,118,146,149,3,28
6651,motor,motorboat,14.72,4.39,1.51,5.4,118,147,154,7,29
6999,sail,sailboat,13.75,4.34,2.42,0.0,118,151,158,7,33
7298,sail,sailboat,12.86,4.17,2.29,0.0,118,158,160,2,40
7538,super,yacht,20.96,5.51,2.76,17.6,118,164,166,2,46
7583,sail,sailboat,13.08,4.32,2.18,5.6,118,165,171,6,47
7601,small,motorboat,7.8,2.8,0.8,0.0,118,165,166,1,47
7706,sail,sailboat,12.88,4.16,2.12,6.3,118,169,171,2,51
7835,sail,sailboat,13.0,4.23,2.1,3.6,118,171,172,1,53
8082,sail,sailboat,13.24,4.17,2.06,0.0,118,177,180,3,59
8404,super,yacht,23.89,6.82,2.87,20.7,118,187,188,1,69
4820,motor,motorboat,15.13,4.36,1.33,0.0,119,119,120,1,0
4825,sail,sailboat,9.5,2.86,1.72,2.3,119,119,123,4,0
4843,small,motorboat,9.25,2.97,0.98,0.0,119,119,123,4,0
4857,sail,sailboat,11.6,3.71,1.82,6.3,119,120,123,3,1
4875,small,motorboat,9.45,3.4,0.91,0.0,119,120,125,5,1
4880,small,motorboat,6.25,2.12,0.58,0.0,119,120,122,2,1
4894,sail,sailboat,9.5,2.91,1.52,2.5,119,120,126,6,1
4905,sail,sailboat,13.44,4.3,2.31,3.2,119,121,123,2,2
4915,small,motorboat,8.6,2.97,0.9,2.1,119,121,138,17,2
4916,motor,motorboat,17.17,5.26,1.71,13.5,119,121,128,7,2
4928,sail,sailboat,9.5,2.93,1.48,2.8,119,121,128,7,2
4934,sail,sailboat,12.96,4.36,2.06,3.2,119,121,127,6,2
4941,sail,sailboat,9.99,3.19,1.71,2.5,119,121,125,4,2
4943,sail,sailboat,11.0,3.57,1.71,6.7,119,121,123,2,2
4951,super,yacht,20.53,5.6,2.68,37.9,119,121,126,5,2
4952,sail,sailboat,11.99,4.06,2.03,4.0,119,121,130,9,2
4953,motor,motorboat,11.69,3.28,1.1,3.3,119,121,128,7,2
4960,motor,motorboat,10.0,2.85,1.03,5.9,119,122,126,4,3
4970,sail,sailboat,9.5,3.1,1.47,2.4,119,122,130,8,3
5049,sail,sailboat,15.22,4.94,2.4,7.2,119,123,126,3,4
5056,motor,motorboat,14.0,4.15,1.38,4.1,119,123,124,1,4
5067,sail,sailboat,12.22,3.71,2.08,4.6,119,123,128,5,4
5094,sail,sailboat,9.5,2.99,1.64,2.4,119,123,130,7,4
5129,sail,sailboat,11.87,3.7,2.15,6.0,119,124,137,13,5
5153,motor,motorboat,19.57,5.57,1.93,13.2,119,124,127,3,5
5177,motor,motorboat,19.82,5.59,2.06,8.5,119,124,128,4,5
5187,motor,motorboat,13.75,4.19,1.43,6.2,119,125,126,1,6
5203,motor,motorboat,16.41,4.88,1.75,12.3,119,125,128,3,6
5274,motor,motorboat,18.8,5.33,1.73,10.5,119,126,128,2,7
5353,motor,motorboat,17.33,5.05,1.77,9.2,119,128,129,1,9
5359,motor,motorboat,21.19,6.16,1.95,34.1,119,128,133,5,9
5376,small,motorboat,7.96,2.74,0.72,2.4,119,128,129,1,9
5403,sail,sailboat,13.43,4.2,2.44,4.7,119,128,138,10,9
5450,motor,motorboat,10.0,3.03,0.86,3.6,119,129,135,6,10
5464,small,motorboat,9.04,2.95,0.86,2.3,119,129,132,3,10
5518,sail,sailboat,12.46,4.11,1.97,4.3,119,130,137,7,11
5539,super,yacht,22.55,6.12,2.89,29.2,119,130,133,3,11
5624,motor,motorboat,12.29,3.65,1.06,3.0,119,131,132,1,12
5646,sail,sailboat,16.09,5.08,2.39,0.0,119,132,149,17,13
5656,small,motorboat,7.88,2.6,0.75,2.3,119,132,140,8,13
5658,sail,sailboat,11.1,3.62,1.67,3.0,119,132,134,2,13
5719,motor,motorboat,11.42,3.32,1.21,6.8,119,133,136,3,14
5907,motor,motorboat,19.03,5.42,1.82,0.0,119,136,141,5,17
6005,small,motorboat,6.55,2.24,0.7,2.1,119,137,138,1,18
6008,sail,sailboat,9.5,2.96,1.73,3.2,119,137,139,2,18
6036,sail,sailboat,16.89,5.3,2.62,7.1,119,137,144,7,18
6210,sail,sailboat,13.04,4.23,2.34,3.1,119,140,143,3,21
6329,small,motorboat,6.33,2.24,0.65,0.0,119,142,152,10,23
6419,motor,motorboat,18.17,5.11,1.65,9.0,119,143,150,7,24
6523,sail,sailboat,12.92,3.97,1.97,6.5,119,144,148,4,25
6559,motor,motorboat,14.41,4.42,1.28,3.3,119,145,148,3,26
6887,motor,motorboat,19.49,5.93,1.96,7.1,119,150,153,3,31
7070,small,motorboat,6.5,2.16,0.59,0.0,119,153,160,7,34
7364,super,yacht,21.02,5.37,2.53,23.6,119,160,161,1,41
7592,sail,sailboat,13.43,4.33,2.45,5.3,119,165,166,1,46
8069,sail,sailboat,14.14,4.47,2.36,0.0,119,176,178,2,57
8183,sail,sailboat,15.27,4.98,2.57,0.0,119,179,181,2,60
4858,sail,sailboat,15.72,5.25,2.63,9.6,120,120,123,3,0
4859,motor,motorboat,10.15,2.84,0.89,3.4,120,120,141,21,0
4860,sail,sailboat,11.32,3.79,1.73,6.5,120,120,124,4,0
4861,motor,motorboat,14.87,4.13,1.31,3.4,120,120,124,4,0
4863,sail,sailboat,13.11,4.32,2.19,0.0,120,120,121,1,0
4864,small,motorboat,7.6,2.58,0.79,0.0,120,120,123,3,0
4871,sail,sailboat,13.74,4.57,2.38,0.0,120,120,121,1,0
4885,small,motorboat,6.87,2.39,0.71,0.0,120,120,122,2,0
4900,small,motorboat,7.11,2.33,0.77,0.0,120,121,127,6,1
4907,sail,sailboat,13.64,4.48,2.28,4.5,120,121,135,14,1
4920,super,yacht,21.07,5.97,2.77,18.8,120,121,122,1,1
4939,motor,motorboat,15.69,4.61,1.47,8.8,120,121,122,1,1
